time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,-0.357468262053,0.634560591699,13.7004538043,0.142911476347,0.0650456320523,0.0,-0.616044685908,1.24650656142,3.70418376403,0.145986677369,0.0942852952965,0.0,432.61102365191044,434.22349835068076,432.3741371486912,434.42854682726767
2.0400000000000014,-0.396027394539,0.712792335551,13.9288331386,0.151937999457,0.0708835969722,0.0,-0.66989091893,1.36212700078,3.90747977608,0.158116644577,0.102729179006,0.0,484.496493459776,485.1381651919016,484.57785613123156,485.5079739841578
2.1000000000000014,-0.437859074429,0.797958734083,14.1679764272,0.1614643517,0.0764908269393,0.0,-0.725126251452,1.47767434789,4.06308898634,0.160051427546,0.0589552981026,0.0,473.6120950569979,470.23916611742817,473.6339548032,473.8049489934883
2.1600000000000015,-0.482814145055,0.889620847918,14.4124942077,0.170872630601,0.0804861671621,0.0,-0.773714454106,1.57853812888,4.08713945734,0.149369518104,0.0786256104039,0.0,432.2612021822982,433.9191481223949,434.14943840823884,433.27604865788965
2.2200000000000015,-0.53085304549,0.987689986289,14.6595045141,0.180244461106,0.085049316995,0.0,-0.828010326774,1.69122698727,4.14600532295,0.16719055336,0.0703369803159,0.0,446.99597741447917,446.3244509835665,443.5902632048754,445.0742344884585
2.2800000000000016,-0.581963434248,1.0921203613,14.9068584283,0.190175440054,0.0891383483123,0.0,-0.876018398147,1.79056707113,4.09900060025,0.161943242302,0.0633762438665,0.0,411.9491234185854,411.33696969845954,411.4671613087401,411.03087342163957
2.3400000000000016,-0.636451325877,1.20357539009,15.1560378355,0.200119428667,0.0926087502329,0.0,-0.940584448566,1.92547025401,4.20618599513,0.172393300393,0.0434713421333,0.0,462.67786254039254,461.1100345821364,462.16472739123725,463.01266025393613
2.4000000000000017,-0.694982764614,1.32354015227,15.4126401396,0.210184983109,0.0950185935852,0.0,-1.01067958653,2.07427288835,4.34624463956,0.156365155078,0.0325590365714,0.0,474.5177254096171,473.6799185496976,474.4643058034563,473.2568657549446
2.4600000000000017,-0.757536646843,1.45212034224,15.6751727388,0.219564823248,0.0976772131231,0.0,-1.0746504984,2.21250045036,4.40421092637,0.156261697554,0.0610453308957,0.0,449.4842920691528,451.7882294989516,450.31390953474755,450.3283221170086
2.520000000000002,-0.82427099212,1.58979545742,15.94393065,0.229056719334,0.101123901222,0.0,-1.15015024838,2.37746156189,4.55327727065,0.161810024896,0.0490474476202,0.0,479.6312158928589,478.72102392967224,480.7483218378436,481.1902033093951
2.580000000000002,-0.89528870955,1.73684314407,16.2184875697,0.238666713739,0.10368158076,0.0,-1.21734313986,2.52488449584,4.59796605151,0.156663526767,0.0249573266369,0.0,450.5500713412144,448.59880024695195,450.52697151264033,450.1346013336722
2.640000000000002,-0.970567599868,1.89332362691,16.497377687,0.248115637142,0.105251896069,0.0,-1.29205338251,2.69186789779,4.69743586586,0.159068808555,0.028496415233,0.0,468.28642668275694,468.5617793254368,468.7385047845797,468.9474903525653
2.700000000000002,-1.05016403774,2.05953654093,16.7803362876,0.258456185081,0.107142985097,0.0,-1.36130023711,2.84932092758,4.73383692988,0.19058350037,0.0369631921785,0.0,450.46465846448336,451.1492441934316,449.30697061207906,451.88227680256216
